[0.007s][info][gc] Using G1
[21.921s][info][gc] GC(206) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.578ms
[22.024s][info][gc] GC(207) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.573ms
[22.125s][info][gc] GC(208) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.616ms
[22.227s][info][gc] GC(209) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.626ms
[22.329s][info][gc] GC(210) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.590ms
[22.431s][info][gc] GC(211) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.612ms
[22.533s][info][gc] GC(212) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.693ms
[22.635s][info][gc] GC(213) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.685ms
[22.737s][info][gc] GC(214) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.560ms
[22.839s][info][gc] GC(215) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.591ms
[22.941s][info][gc] GC(216) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.629ms
[23.042s][info][gc] GC(217) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.568ms
[23.144s][info][gc] GC(218) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.595ms
[23.246s][info][gc] GC(219) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.569ms
[23.348s][info][gc] GC(220) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.523ms
[23.450s][info][gc] GC(221) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.609ms
[23.552s][info][gc] GC(222) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.537ms
[23.654s][info][gc] GC(223) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.507ms
[23.756s][info][gc] GC(224) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.616ms
[23.857s][info][gc] GC(225) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.605ms
[23.959s][info][gc] GC(226) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.610ms
[24.061s][info][gc] GC(227) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.579ms
[24.162s][info][gc] GC(228) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.484ms
[24.264s][info][gc] GC(229) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.532ms
[24.365s][info][gc] GC(230) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.566ms
[24.467s][info][gc] GC(231) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.618ms
[24.569s][info][gc] GC(232) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.656ms
[24.670s][info][gc] GC(233) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.630ms
[24.772s][info][gc] GC(234) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.623ms
[24.874s][info][gc] GC(235) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.593ms
[24.975s][info][gc] GC(236) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.549ms
[25.077s][info][gc] GC(237) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.646ms
[25.179s][info][gc] GC(238) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.530ms
[25.281s][info][gc] GC(239) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.609ms
[25.383s][info][gc] GC(240) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.547ms
[25.484s][info][gc] GC(241) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.599ms
[25.586s][info][gc] GC(242) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.574ms
[25.688s][info][gc] GC(243) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.604ms
[25.794s][info][gc] GC(244) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.548ms
[25.902s][info][gc] GC(245) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.629ms
[26.005s][info][gc] GC(246) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.612ms
[26.109s][info][gc] GC(247) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.551ms
